USGS_ID ,priority,qty,val,entry_datetime
1001000002,low,63,380.23,2017-05-20 08:56:08
1245001015,none,32,360.83,2017-02-18 04:35:52
1132000001,medium,86,569.64,2017-03-30 03:41:27
1216000002,high,79,683.61,2017-06-19 23:10:06
1203001054,low,15,165.16,2017-04-13 21:33:59
1203001045,medium,37,438.56,2017-07-09 09:05:27
1243001005,medium,21,768.25,2017-06-21 04:43:12
1037001003,high,31,276.31,2017-05-28 11:10:37
1203001035,low,51,270.11,2017-04-19 05:39:28
1216000002,none,97,769.13,2017-04-22 19:59:05
1203001048,medium,34,81.64,2017-01-06 06:08:24
1037001004,none,20,145.04,2017-07-24 04:03:54
1195001010,low,18,541.09,2017-01-19 06:35:27
1281000003,high,18,758.22,2017-05-15 11:40:09
1201000002,high,61,179.9,2017-05-22 10:07:06
1159001019,none,90,424.25,2017-07-06 18:31:22
1203001034,none,32,367.26,2017-01-05 06:18:55
1273000001,none,25,210.03,2017-03-29 18:37:08
1203001033,medium,13,282.25,2017-03-11 05:16:37
1159001020,none,75,970.86,2017-04-12 20:45:11
1074001005,none,49,857.71,2017-01-29 12:37:12
1159001015,low,86,294.45,2017-05-27 02:47:47
1132000001,medium,58,855,2017-07-20 23:59:48
1022000002,low,58,394.58,2017-07-18 08:23:09
1245001045,low,67,220.14,2017-03-24 13:32:44
1243001004,high,16,471.12,2017-07-17 00:50:03
1238000003,low,15,723.5,2017-06-10 10:51:52
1245001028,low,69,304.7,2017-06-28 23:57:30
1203001041,medium,26,525.82,2017-01-27 04:10:18
1203001033,high,84,402.38,2017-05-10 02:55:31
1245001010,none,84,501.6,2017-02-12 02:21:35
1405001001,high,69,197.98,2017-03-14 09:11:11
1245001038,low,95,267.19,2017-05-28 12:17:52
1245001031,medium,34,637.22,2017-07-29 11:31:25
1009000002,low,27,43.62,2017-01-12 08:47:41
1245001053,none,13,87.59,2017-07-31 09:29:09
1159001014,low,8,320.89,2017-04-13 06:18:45
1031001011,low,16,829,2017-04-30 16:07:50
1203001016,none,10,291.97,2017-07-28 20:53:50
1245001030,none,90,349.62,2017-06-05 14:39:21
1203001024,none,79,203.36,2017-04-13 00:57:08
1245001049,low,76,387.4,2017-01-25 07:04:32
1031001013,none,32,262.88,2017-01-05 15:35:29
1037001002,medium,77,749.8,2017-01-09 06:37:37
1159001033,none,78,527.93,2017-04-06 18:22:58
1077001004,medium,92,610.36,2017-07-30 10:17:57
1203001014,low,93,260.88,2017-03-17 11:23:47
1245001043,medium,42,46.51,2017-07-14 11:57:08
1203001018,low,58,538.24,2017-06-07 20:45:15
1207001001,low,98,712.79,2017-06-21 22:47:17
1077001006,medium,9,412.47,2017-01-30 03:27:02
1159001024,none,22,158.37,2017-01-04 10:31:02
1245001033,high,94,255.25,2017-01-29 22:53:57
1155000002,none,77,903.09,2017-06-27 02:21:58
1245001012,low,93,441.06,2017-02-07 09:40:02
1245001008,high,73,967.6,2017-01-24 06:49:43
3007000002,medium,89,949.69,2017-06-29 17:54:33
1159001005,high,87,953.67,2017-02-18 09:58:45
1201000003,none,54,80.11,2017-03-05 05:15:48
1195001009,medium,93,94,2017-05-07 17:35:06
1297000001,none,2,521.35,2017-03-10 13:21:29
1203001040,high,32,486.36,2017-07-13 22:00:20
1074001003,high,90,656.52,2017-05-18 07:09:43
1245001032,high,12,743.42,2017-01-07 01:41:32
1074001001,high,94,152.64,2017-03-09 12:19:03
1353001003,high,60,358.55,2017-06-16 05:58:55
1496000003,none,54,444.28,2017-06-15 01:05:49
1377000001,high,49,726.75,2017-04-30 08:04:27
1245001042,none,89,919.77,2017-02-28 10:09:43
1061000001,high,77,442.62,2017-01-16 02:42:32
1195001010,medium,78,141.52,2017-02-20 22:34:01
1074001001,high,96,724.73,2017-05-06 07:46:34
1159001030,medium,53,119.05,2017-05-08 20:00:36
1245001019,high,24,143.53,2017-01-03 05:08:10
1365000001,none,9,598.26,2017-05-19 22:59:37
1448000002,none,69,414.37,2017-05-25 00:42:32
1203001023,medium,52,533.2,2017-01-15 07:03:58
1037001008,medium,18,879.16,2017-02-09 21:40:04
1022000003,high,86,351.2,2017-06-08 20:57:57
1000000004,medium,71,162.25,2017-05-08 22:46:59
1031001002,low,19,176.05,2017-07-24 12:02:43
1159001017,high,19,816.29,2017-06-27 22:49:25
1131000001,low,46,435.94,2017-01-21 20:12:30
1022000003,medium,36,379.99,2017-07-12 12:59:27
1203001015,medium,1,338.61,2017-02-02 12:36:34
1245001015,high,26,261.12,2017-06-23 11:07:01
1203001063,high,97,40.11,2017-02-16 15:17:54
1050000004,low,13,956.83,2017-04-26 18:39:38
1245001030,none,82,219.26,2017-03-07 01:58:54
1491001006,low,27,116.23,2017-06-11 06:26:42
1195001010,low,50,898.44,2017-07-05 13:08:19
1203001044,none,58,315.6,2017-03-26 18:23:28
1074001013,high,89,793.3,2017-02-20 23:43:27
1077001005,medium,37,166.07,2017-06-16 12:24:26
1204000001,none,77,350.55,2017-01-06 02:25:02
1281000001,medium,6,183.65,2017-01-05 03:03:36
1448000001,low,64,400.1,2017-02-17 22:51:56
1074001009,high,7,874.97,2017-02-15 03:44:55
1155000003,medium,56,656.01,2017-04-01 20:41:54
1159001022,high,29,91.65,2017-04-02 18:37:36
1203001054,medium,73,522.83,2017-03-27 20:49:16
1243001005,medium,4,970.1,2017-07-29 10:20:26
1203001057,none,66,292.84,2017-04-08 09:00:54
1203001033,medium,61,514,2017-07-03 02:47:29
1022000001,medium,92,788.42,2017-02-11 13:05:41
1238000003,low,53,260.35,2017-02-07 21:39:58
1297000002,high,63,790.67,2017-05-26 10:29:29
1031001001,medium,35,546.39,2017-07-26 07:36:38
1365000001,high,93,63.57,2017-03-11 21:25:13
1178000001,none,8,889.54,2017-03-30 10:34:22
1245001001,low,93,554.41,2017-02-26 14:39:54
1159001028,low,60,274.75,2017-05-07 02:47:50
1037001008,medium,96,16.15,2017-02-04 04:58:22
1245001021,high,91,558.24,2017-06-17 11:35:47
1245001043,none,59,69.96,2017-07-28 03:57:43
1216000003,low,61,573.42,2017-07-10 20:30:39
1203001060,low,50,894.91,2017-02-01 15:27:27
1159001011,none,15,959.97,2017-02-13 21:17:32
1043000001,medium,75,93.07,2017-07-23 05:16:47
1353001002,high,80,28.71,2017-07-27 14:05:09
1022000001,none,18,10.43,2017-06-13 21:20:49
1159001028,none,47,994.35,2017-01-11 01:19:05
1061000002,low,39,284.65,2017-02-02 22:59:50
1243001003,high,0,615.92,2017-05-19 18:01:59
1245001037,high,39,125.39,2017-02-14 21:59:47
1203001002,medium,54,24.87,2017-03-02 13:00:21
1207001008,low,4,112.35,2017-06-19 22:57:41
1159001010,none,47,940.3,2017-05-23 18:34:42
1207001009,low,15,52.74,2017-06-25 21:24:43
1243001004,none,84,139.55,2017-07-08 14:39:44
1159001022,low,29,150.88,2017-02-20 03:41:15
1181000003,high,14,31.49,2017-02-11 03:30:53
1349000001,medium,53,803.57,2017-01-03 16:24:36
1366000001,low,68,267.3,2017-02-07 14:58:00
1022000001,high,58,177.37,2017-03-08 12:37:09
1031001010,low,40,904.73,2017-07-30 13:54:30
1195001005,none,96,908.35,2017-05-22 03:56:13
1000000007,low,47,512.35,2017-02-07 12:44:21
1203001024,none,25,968.02,2017-02-06 00:58:08
1195001007,low,15,895.2,2017-04-11 00:20:15
1346000001,medium,29,37.03,2017-01-11 15:37:50
1245001019,low,76,217.28,2017-03-07 21:48:46
1453000001,medium,5,498.04,2017-04-26 10:44:23
1031001015,none,81,852.84,2017-02-03 14:51:08
1069000001,low,70,237.51,2017-04-12 02:01:20
1243001005,low,5,378.26,2017-07-15 05:59:24
1380000002,low,13,810.94,2017-03-25 04:37:52
1245001024,medium,67,690.4,2017-07-11 05:39:42
1203001025,medium,21,546.85,2017-01-13 14:13:00
1074001008,none,33,783.79,2017-02-06 02:06:35
1074001004,medium,55,443.44,2017-06-17 03:38:47
1421000003,medium,87,361.61,2017-07-08 18:22:21
1353001008,low,42,971.31,2017-05-01 22:10:44
1203001003,none,84,916.94,2017-04-02 21:29:07
1203001053,high,33,202.14,2017-06-21 03:42:12
1031001003,low,10,610.84,2017-05-16 15:29:55
1467000002,low,49,551.34,2017-03-05 01:25:08
1203001059,high,93,458.99,2017-03-21 03:50:03
1034000001,low,34,722.67,2017-02-12 14:08:29
1207001006,none,9,599.37,2017-04-25 21:21:21
1195001003,none,43,54.94,2017-07-21 07:05:35
1203001026,none,93,725.34,2017-02-24 16:43:37
1203001056,medium,16,526.95,2017-03-08 21:59:18
1159001016,low,53,807.64,2017-04-04 22:32:09
1354000001,high,83,849.33,2017-07-21 23:06:28
1204000002,medium,5,529.08,2017-01-18 23:07:04
1155000002,low,36,892.38,2017-07-27 15:26:23
1351000001,medium,2,928.72,2017-05-12 02:49:09
1297000002,medium,82,822.04,2017-04-21 03:16:40
1031001005,high,45,981.56,2017-04-25 05:18:17
1139000001,high,11,259.1,2017-06-27 04:18:16
1159001011,high,23,345.69,2017-04-22 20:47:05
1453000001,none,79,702.61,2017-02-26 10:28:51
1159001010,high,91,382.64,2017-01-09 06:13:32
1203001021,medium,55,549.57,2017-05-28 10:51:06
1245001056,none,8,171.56,2017-01-30 06:52:04
1159001033,none,94,299.91,2017-07-28 07:10:21
1155000003,low,54,802.26,2017-05-08 07:33:28
1201000002,high,83,218,2017-07-19 10:43:48
1079000002,high,19,352.47,2017-01-30 14:58:15
1074001013,low,24,648.48,2017-02-09 04:30:03
1037001007,medium,50,537.93,2017-04-16 00:09:17
1491001002,none,24,401.16,2017-01-29 16:24:48
1245001025,medium,32,138.57,2017-02-23 22:06:26
1201000002,high,16,228.15,2017-05-15 22:04:00
1031001002,medium,90,755.28,2017-06-02 01:19:34
1495000002,low,48,585.65,2017-05-24 17:27:37
1259000001,none,78,298.11,2017-01-14 05:29:01
1353001004,none,80,907.06,2017-06-30 11:08:11
1074001011,high,10,604.91,2017-03-24 16:35:38
1203001019,none,88,4.25,2017-02-02 12:18:54
1203001037,medium,78,347.82,2017-03-02 19:46:38
1214000001,high,85,94.78,2017-02-02 04:04:15
1159001017,high,35,552.56,2017-07-03 19:53:33
1074001012,low,46,478.67,2017-06-21 18:03:58
1203001004,none,26,126.1,2017-07-02 23:21:47
1245001017,medium,10,399.14,2017-01-27 09:58:12
1037001006,medium,43,555.97,2017-03-16 08:09:36
1203001043,medium,71,462.73,2017-04-14 12:52:05
1203001043,none,95,966.39,2017-04-02 23:18:00
1281000003,medium,54,810.58,2017-04-14 06:37:22
1377000001,low,71,460.33,2017-03-31 06:25:05
1201000002,low,11,244.97,2017-02-21 03:31:02
1203001035,none,56,0.68,2017-06-18 03:40:11
1022000001,low,11,996.09,2017-01-28 03:10:53
1377000002,low,30,173.48,2017-01-07 06:58:15
1069000001,medium,58,141.79,2017-05-01 02:18:56
1207001004,medium,10,333.98,2017-04-20 23:55:09
1074001001,none,44,585.52,2017-02-08 03:27:40
1195001012,medium,53,325.25,2017-02-02 13:11:52
1069000001,medium,62,303.46,2017-04-22 22:50:22
1245001052,low,48,612.42,2017-07-16 13:03:08
1074001011,none,78,253.04,2017-06-30 01:54:00
1159001028,medium,95,718.81,2017-03-28 20:59:48
1000000004,high,25,74.72,2017-05-15 04:40:07
1203001022,high,28,859.68,2017-06-19 03:37:20
1159001030,none,71,896.17,2017-02-26 18:43:04
1405001002,high,84,884.64,2017-05-08 10:23:03
1159001013,high,39,851.79,2017-05-23 12:21:56
1245001053,low,43,853.04,2017-05-06 14:34:28
1195001008,low,72,438.88,2017-01-18 08:32:47
1380000001,high,90,158.22,2017-01-07 17:46:26
1203001057,medium,98,916.93,2017-03-26 21:15:53
1378000002,none,31,568.76,2017-07-30 18:53:39
1245001042,medium,29,682.59,2017-03-17 06:52:04
1207001006,low,6,356.91,2017-07-15 23:09:23
1066000001,low,5,832.9,2017-06-30 20:17:02
1245001023,high,90,287.8,2017-01-23 18:24:39
1232000001,medium,3,792.82,2017-04-13 17:42:26
1245001045,high,21,333.33,2017-05-16 21:53:00
1353001009,low,10,707.18,2017-07-09 05:46:45
1243001002,low,28,842.29,2017-02-15 08:47:06
1203001043,high,98,586.18,2017-02-26 05:09:32
1159001008,none,22,3,2017-06-05 10:19:41
1245001025,low,32,0.67,2017-02-16 08:56:47
1203001021,high,56,287.28,2017-06-29 23:05:35
1353001006,low,84,386.43,2017-07-13 20:34:27
1353001007,medium,80,669.47,2017-04-04 16:13:10
1214000002,low,50,824.85,2017-02-25 10:52:44
1245001022,low,75,458.91,2017-06-15 15:00:28
1380000002,low,91,456.35,2017-05-14 15:09:37
1245001019,none,19,107.54,2017-02-21 13:26:29
1203001046,low,83,9.83,2017-01-07 09:09:58
1000000003,none,58,840,2017-06-10 08:03:37
1159001021,high,70,863.81,2017-02-02 01:47:54
1467000002,medium,7,902.32,2017-04-06 08:02:48
1159001010,low,81,533.05,2017-04-05 04:58:22
1245001025,high,9,520.76,2017-03-28 00:07:13
1245001045,none,48,572.26,2017-05-31 14:52:09
1216000002,none,37,825.19,2017-04-21 04:22:10
1366000001,none,78,649.58,2017-07-21 23:11:23
1181000002,low,98,358.91,2017-03-18 00:17:55
1159001029,low,82,608.58,2017-01-04 13:25:38
1245001047,medium,2,907.25,2017-03-25 18:15:27
1353001010,high,26,577.73,2017-02-22 16:26:46
1496000003,low,10,983.76,2017-06-05 08:31:57
1353001007,medium,95,836.06,2017-01-26 20:30:02
1353001007,none,20,559.62,2017-01-06 20:47:55
1037001002,high,30,625.52,2017-02-17 18:33:05
1245001053,low,42,714.59,2017-05-02 19:23:00
1034000001,medium,28,631.01,2017-02-04 21:29:23
1207001009,high,50,833.06,2017-03-18 21:47:31
1203001002,high,94,54.32,2017-01-19 02:06:55
1245001032,medium,79,954.34,2017-07-05 06:49:36
1245001052,none,95,48.86,2017-03-18 19:39:15
1031001004,none,43,640.29,2017-05-10 19:39:37
1000000004,medium,29,735.66,2017-05-03 14:06:59
1203001003,low,38,395.46,2017-05-12 16:12:55
1064000001,none,10,699.48,2017-05-09 16:55:32
1243001003,medium,48,290.59,2017-02-11 03:31:48
1203001035,medium,8,474.18,2017-01-13 03:35:17
1245001020,low,56,73.5,2017-04-03 22:03:47
1203001044,low,70,544.73,2017-04-09 06:00:41
1245001006,low,39,306.86,2017-05-19 07:39:15
1207001006,none,66,907.57,2017-05-23 18:14:26
1214000001,none,87,344.41,2017-02-21 11:50:31
1238000002,none,84,524.43,2017-02-09 09:38:05
1159001008,none,21,521.59,2017-04-15 08:27:40
1245001031,low,41,352.06,2017-06-22 21:43:42
1203001047,high,65,625.53,2017-04-19 06:47:56
1031001014,high,14,978.48,2017-06-11 20:13:21
1159001003,high,97,385.6,2017-02-28 18:37:00
1216000003,high,59,67.19,2017-01-17 04:17:30
1281000001,low,8,405.18,2017-06-17 15:08:16
1245001015,low,0,627.74,2017-07-30 05:02:42
1207001009,low,89,721,2017-03-23 08:34:53
1243001003,low,65,268.06,2017-01-03 16:51:22
1155000004,low,56,42.06,2017-04-27 23:01:06
1458000001,low,5,43.24,2017-06-10 02:48:49
1159001029,medium,87,945.44,2017-05-10 16:50:14
1159001027,high,56,367.99,2017-05-13 04:46:38
1077001001,none,66,464.92,2017-06-09 01:34:25
1245001036,high,82,360.88,2017-03-15 17:01:57
1207001009,low,72,888.56,2017-07-27 13:01:45
1245001048,medium,91,464.2,2017-05-22 20:17:18
1203001033,medium,64,827.18,2017-06-25 07:21:11
1203001055,low,84,800.36,2017-02-14 09:29:57
1496000003,low,53,510.17,2017-06-22 08:22:31
1203001041,medium,75,468.32,2017-01-23 10:14:21
1281000004,high,85,536.73,2017-06-02 18:34:51
1034000002,medium,32,898.24,2017-06-22 00:05:54
1203001002,none,14,574.66,2017-04-15 18:49:27
1203001022,none,3,11.34,2017-05-19 18:46:10
1245001015,medium,7,176.7,2017-03-30 04:58:44
1245001001,medium,47,486.03,2017-02-07 05:27:26
1161000001,low,65,512.03,2017-03-14 02:02:35
1203001056,medium,32,526.16,2017-01-18 09:12:27
1195001002,medium,17,622.86,2017-07-29 23:26:29
1159001032,low,70,651.65,2017-04-25 18:44:31
1203001035,high,81,822.9,2017-01-02 13:26:05
1203001015,high,39,62.53,2017-05-01 12:05:29
1159001015,none,45,50.99,2017-03-02 16:44:16
1245001023,low,37,741.42,2017-04-01 21:31:01
1132000001,medium,88,525.28,2017-02-02 18:33:18
1491001002,high,4,431.86,2017-03-16 04:04:53
1245001048,medium,83,254.08,2017-05-08 17:14:26
1037001004,medium,65,345.28,2017-04-03 17:04:50
1207001002,low,40,87.28,2017-02-09 04:55:18
1245001002,high,98,458.87,2017-01-15 09:05:53
1245001006,medium,75,348.83,2017-04-17 08:31:01
1203001020,low,67,669.7,2017-04-03 23:39:36
1491001003,none,60,447.72,2017-02-21 04:48:02
1203001008,none,22,983.28,2017-01-28 08:34:54
1037001008,none,25,339.78,2017-06-12 16:59:03
1203001039,high,1,628.1,2017-01-12 20:36:53
1421000003,none,53,90.3,2017-01-15 18:16:01
1203001052,medium,76,936.94,2017-05-22 23:03:20
1201000002,none,80,867.16,2017-06-23 07:21:12
1243001002,low,30,776.52,2017-01-11 08:26:43
1178000001,medium,27,410.99,2017-02-06 12:37:30
1159001012,low,50,109.86,2017-05-21 14:11:53
1245001030,low,80,490.66,2017-03-15 11:39:14
1491001005,none,85,854.22,2017-03-11 05:49:57
1203001027,low,93,914.85,2017-06-12 06:36:01
1031001012,low,67,100.03,2017-04-24 17:13:32
1203001061,high,22,965.84,2017-07-23 07:16:32
1031001005,high,40,496.03,2017-02-05 23:06:12
1021001001,high,85,216.49,2017-05-17 10:05:20
1233000001,medium,38,184.29,2017-04-24 18:10:54
1245001029,high,51,418.79,2017-06-26 13:04:36
1203001013,high,19,326.31,2017-01-14 11:39:59
1495000002,medium,69,91.59,2017-05-28 21:58:30
1203001055,low,28,303.68,2017-05-03 07:57:21
1159001030,low,91,790.46,2017-04-04 09:31:36
1245001049,low,62,755.69,2017-01-20 11:57:12
1203001028,none,4,714.49,2017-07-18 02:00:38
1159001008,none,26,17.41,2017-03-29 06:35:18
1203001044,low,14,690.95,2017-02-22 22:31:11
1203001016,none,59,131.07,2017-06-15 04:53:07
1074001010,medium,87,987.63,2017-01-16 08:55:37
1000000004,low,71,828.08,2017-04-02 05:21:38
1245001019,medium,38,148.12,2017-03-07 13:37:08
1021001003,none,69,612.61,2017-01-30 21:24:58
1243001001,none,71,830.25,2017-07-23 01:06:04
1074001008,high,20,938.89,2017-04-01 16:54:04
1022000001,low,35,866.27,2017-05-09 09:57:37
1203001008,low,82,697.71,2017-04-26 09:11:41
1203001009,high,79,268.96,2017-03-10 11:51:33
1009000002,high,59,150.65,2017-04-16 23:33:28
1159001012,medium,11,402.93,2017-01-29 16:34:19
1155000003,medium,8,184.52,2017-06-01 14:44:42
1155000004,low,94,989.31,2017-03-13 20:53:07
1203001010,none,72,121.57,2017-06-03 03:03:34
1074001003,none,77,694.18,2017-01-29 21:22:52
1203001056,none,20,181.67,2017-05-29 19:15:33
1031001011,low,98,355.41,2017-07-26 08:34:09
1037001002,none,95,989.4,2017-05-30 21:32:56
1410000001,none,56,31.26,2017-02-20 19:58:29
1050000002,medium,6,867.21,2017-01-03 11:53:58
1245001031,medium,38,323.78,2017-06-30 09:20:54
1074001012,none,46,862.01,2017-05-09 10:43:24
1207001007,low,49,27.51,2017-01-31 19:30:02
1159001026,low,6,100.45,2017-07-08 02:13:19
1074001011,medium,87,942.61,2017-04-17 06:34:05
1245001003,low,74,853.37,2017-01-28 14:51:50
1037001007,none,3,494.95,2017-01-16 22:07:03
1245001026,low,26,279.1,2017-06-05 20:41:57
1245001038,low,78,919.9,2017-06-29 20:08:54
3007000001,medium,15,460.03,2017-03-31 07:13:09
1074001007,medium,47,368.73,2017-02-16 04:20:29
1207001002,low,30,840.95,2017-01-27 18:22:33
1203001051,none,9,513.64,2017-02-16 17:13:33
1031001005,low,74,946.69,2017-05-12 05:07:51
1344000002,medium,89,156.97,2017-02-25 00:45:11
1243001007,medium,85,694.74,2017-03-13 19:04:12
1179000001,low,78,78.86,2017-03-05 14:49:35
1496000002,none,79,582.15,2017-01-31 01:03:03
1074001002,none,84,219.76,2017-05-26 06:06:07
1077001001,high,70,510.46,2017-04-21 09:06:53
3007000001,high,46,430.45,2017-05-15 19:37:26
1243001008,medium,1,956.33,2017-04-26 07:46:39
1344000001,medium,57,331.27,2017-01-05 06:43:18
1009000001,low,25,106.79,2017-01-17 14:17:06
1203001027,low,54,123.62,2017-03-20 15:12:07
1448000002,low,20,398.04,2017-02-10 04:19:02
1207001004,none,66,8.13,2017-05-10 18:23:15
1074001013,high,52,483.76,2017-04-25 03:06:20
1203001019,none,23,29.67,2017-07-27 19:35:06
1491001006,none,15,852.23,2017-05-02 01:16:50
1203001005,none,34,776.92,2017-03-07 21:51:45
1495000002,medium,6,831.2,2017-02-18 08:53:51
1195001010,medium,82,765.39,2017-01-04 10:50:46
1377000002,medium,88,767.53,2017-01-03 15:22:49
1077001001,low,78,369.23,2017-04-04 12:48:29
1458000002,none,86,237.51,2017-02-03 02:49:57
1203001047,high,8,536.32,2017-01-05 23:21:36
1207001005,medium,24,716.48,2017-01-03 21:14:35
1044000002,high,60,713.82,2017-06-27 03:54:19
1245001023,none,16,380.43,2017-07-07 23:48:36
1247000001,medium,49,621.82,2017-06-02 11:51:46
1159001018,medium,15,442.78,2017-06-12 10:25:26
1031001009,none,68,60.73,2017-06-14 05:38:37
1245001007,medium,55,457.86,2017-03-14 18:57:43
1207001006,high,65,218.65,2017-04-28 05:26:00
1031001011,low,24,70.41,2017-01-04 04:15:40
1203001058,medium,0,493.77,2017-02-22 04:22:12
1245001023,high,37,906.04,2017-06-12 18:25:31
1031001015,high,46,210.34,2017-02-27 18:05:46
1467000001,medium,83,746.59,2017-05-29 14:03:08
1346000001,medium,74,467.69,2017-03-01 07:18:15
1377000001,none,34,477.36,2017-05-18 09:21:01
1245001018,low,43,147.32,2017-05-05 05:51:35
1207001009,low,12,8.46,2017-06-05 17:33:24
1159001017,medium,89,109.47,2017-03-11 12:46:13
1421000003,low,13,271.85,2017-01-21 19:07:50
1031001012,high,20,98.76,2017-04-29 12:00:13
1022000003,none,64,75.61,2017-05-09 21:59:52
1245001040,high,66,709.98,2017-01-02 21:23:32
1245001041,none,81,904.37,2017-03-22 23:57:11
1349000001,medium,20,600.93,2017-02-15 17:46:52
1034000002,medium,92,124.81,2017-04-27 21:19:04
1074001014,medium,20,29.8,2017-05-03 07:11:14
1203001030,high,58,855.75,2017-05-24 23:17:52
1245001012,none,35,939.98,2017-02-08 13:07:56
1203001032,none,43,901.74,2017-01-01 18:31:32
1074001006,high,90,121.01,2017-05-27 19:11:56
1077001001,high,22,827.96,2017-07-25 07:41:50
1245001024,none,69,874.07,2017-07-10 21:19:35
1061000002,low,70,73.82,2017-03-26 10:50:50
1180000001,none,12,140.97,2017-01-15 12:46:15
1218000001,medium,92,872.52,2017-05-05 05:38:08
1155000003,medium,42,459.79,2017-02-15 23:14:30
1491001001,high,51,127.98,2017-05-25 13:59:57
1001000002,low,86,233.02,2017-05-02 06:00:18
1037001006,high,16,775.31,2017-07-23 23:39:58
1245001035,medium,44,345.46,2017-03-23 11:16:28
3007000001,none,42,452.8,2017-01-08 23:12:42
1000000002,low,33,931.96,2017-04-10 15:02:10
1454000001,medium,98,407.47,2017-01-10 03:35:21
1245001035,none,11,461.2,2017-05-17 04:02:55
1203001046,medium,31,174.36,2017-04-28 12:47:14
1203001029,none,31,70.66,2017-06-24 02:43:01
1204000002,high,24,258.19,2017-02-19 01:34:32
1159001026,medium,4,771.18,2017-07-09 20:59:31
1203001024,medium,37,493.12,2017-04-18 05:56:45
1037001001,medium,2,643.85,2017-07-31 07:32:27
1050000001,low,55,291.08,2017-05-07 16:35:42
1203001039,medium,83,730.69,2017-03-20 18:42:27
1131000001,high,17,839.87,2017-01-07 00:20:19
1203001044,high,71,706.38,2017-03-18 15:46:56
1218000001,none,73,712.69,2017-01-21 19:14:52
1203001002,none,61,16.31,2017-03-29 10:45:19
1061000002,high,90,346.3,2017-05-30 20:18:18
1159001033,medium,46,981.99,2017-01-10 10:09:24
1077001001,high,71,680.01,2017-07-10 06:30:09
1203001062,medium,89,141.72,2017-07-29 13:39:49
1232000001,none,75,360.36,2017-02-17 04:13:27
1203001061,low,44,178.99,2017-05-17 21:38:28
1159001014,none,42,156.71,2017-06-04 03:16:10
1243001003,medium,43,439.54,2017-03-19 07:24:32
1245001035,medium,85,576.26,2017-03-11 16:28:12
1207001009,none,14,290,2017-02-22 03:14:05
1243001006,medium,8,724.96,2017-02-27 15:00:07
1245001057,medium,61,423.04,2017-07-02 22:26:57
1245001009,none,65,952.09,2017-04-15 08:20:37
1102000001,none,15,961.05,2017-03-03 03:15:32
1245001022,high,56,955.42,2017-04-25 05:26:00
1245001006,medium,56,407.48,2017-07-26 18:03:56
1159001033,none,42,858.97,2017-02-05 06:07:10
1232000001,high,49,420.73,2017-01-12 07:25:34
1245001009,medium,65,25.58,2017-03-21 01:47:57
1243001009,medium,15,891.55,2017-05-04 12:00:05
1245001042,low,60,831.29,2017-01-23 20:35:34
1195001001,none,49,288.19,2017-03-17 05:24:02
1195001008,none,5,200.63,2017-05-01 16:40:45
1203001061,none,72,268.9,2017-06-29 01:30:14
1203001028,low,74,619.28,2017-03-15 11:19:18
1203001004,high,4,323.4,2017-05-03 14:06:28
1203001062,none,80,835.93,2017-06-19 02:04:04
1245001025,high,41,735.66,2017-02-10 02:10:04
1037001003,medium,48,749.17,2017-03-15 22:32:56
3007000001,medium,3,295.2,2017-05-22 21:32:59
1037001006,high,91,940.27,2017-01-05 12:40:00
1195001002,high,59,548.37,2017-02-21 03:18:20
1496000002,high,11,374.7,2017-07-26 00:19:16
1203001054,none,63,853.17,2017-04-05 20:18:09
1203001002,low,37,182.7,2017-02-11 17:25:24
1421000003,low,41,684.52,2017-02-01 21:34:49
1297000001,none,54,667.3,2017-07-18 14:18:53
1161000001,high,4,57.31,2017-06-14 22:12:02
1074001008,high,23,710.78,2017-07-21 20:39:04
1491001005,medium,75,257.71,2017-06-18 22:49:42
1421000002,low,77,964.11,2017-03-31 14:10:27
1353001005,none,41,368.17,2017-02-17 11:26:12
1245001045,medium,30,926.82,2017-06-27 04:17:30
1159001008,low,11,611.29,2017-02-14 10:47:41
1203001004,high,46,285.47,2017-02-17 18:55:42
1034000001,low,66,885.18,2017-01-15 14:43:26
1203001042,medium,33,596.09,2017-06-13 17:02:46
1203001022,high,45,937.63,2017-04-19 15:42:54
1245001057,none,33,903.92,2017-07-23 13:28:16
1410000003,none,6,396.21,2017-02-10 06:02:55
1421000001,high,57,112.06,2017-06-18 12:17:30
1203001034,medium,34,410.39,2017-06-05 06:07:17
1378000001,low,82,411.22,2017-01-23 17:04:31
1203001017,high,27,745.04,2017-01-03 22:30:25
1281000003,none,39,617.53,2017-07-15 04:38:21
1203001062,none,48,505.79,2017-02-27 22:50:31
1074001008,medium,29,895.6,2017-07-31 13:30:13
1044000001,low,8,818.72,2017-05-06 09:10:03
1074001006,none,45,18.53,2017-03-23 09:50:24
1243001001,low,7,872.51,2017-01-10 02:04:12
1203001013,high,64,304.7,2017-04-21 18:17:57
1351000001,none,28,601.23,2017-06-28 12:45:59
1050000001,high,86,633.68,2017-02-09 13:30:54
1495000003,low,95,181.53,2017-07-13 10:10:27
1178000001,high,14,511.38,2017-04-27 04:48:23
1245001029,high,23,505.59,2017-04-25 02:50:52
1203001041,low,19,537.53,2017-06-03 06:13:37
1031001004,high,94,35.47,2017-02-26 04:04:33
1405001001,medium,74,591.6,2017-04-24 15:07:28
1203001063,none,17,88.18,2017-02-10 17:45:57
